datetime,signal_name,signal_value
2026-04-20 23:44:00,signal_4,0.8038
2026-04-20 23:45:00,signal_4,0.6970
2026-04-20 23:46:00,signal_4,0.7197
2026-04-20 23:47:00,signal_4,0.4458
2026-04-20 23:48:00,signal_4,0.2546
2026-04-20 23:49:00,signal_4,0.1580
2026-04-20 23:50:00,signal_4,-0.2111
2026-04-20 23:51:00,signal_4,-0.2501
2026-04-20 23:52:00,signal_4,-0.5742
2026-04-20 23:53:00,signal_4,-0.6202
2026-04-20 23:54:00,signal_4,-0.7294
2026-04-20 23:55:00,signal_4,-0.8615
2026-04-20 23:56:00,signal_4,-0.8709
2026-04-20 23:57:00,signal_4,-1.0300
2026-04-20 23:58:00,signal_4,-1.0350
2026-04-20 23:59:00,signal_4,-0.9701
2026-04-20 00:00:00,signal_5,-0.0143
2026-04-20 00:01:00,signal_5,0.2642
2026-04-20 00:02:00,signal_5,0.4613
2026-04-20 00:03:00,signal_5,0.7344
2026-04-20 00:04:00,signal_5,0.8979
2026-04-20 00:05:00,signal_5,0.8518
2026-04-20 00:06:00,signal_5,0.9880
2026-04-20 00:07:00,signal_5,0.8957
2026-04-20 00:08:00,signal_5,0.8099
2026-04-20 00:09:00,signal_5,0.7715
2026-04-20 00:10:00,signal_5,0.5073
2026-04-20 00:11:00,signal_5,0.3463
2026-04-20 00:12:00,signal_5,0.1579
2026-04-20 00:13:00,signal_5,-0.1180
2026-04-20 00:14:00,signal_5,-0.2584
2026-04-20 00:15:00,signal_5,-0.5882
2026-04-20 00:16:00,signal_5,-0.7998
2026-04-20 00:17:00,signal_5,-0.8350
2026-04-20 00:18:00,signal_5,-1.0653
2026-04-20 00:19:00,signal_5,-0.9091
2026-04-20 00:20:00,signal_5,-0.9059
2026-04-20 00:21:00,signal_5,-0.8940
2026-04-20 00:22:00,signal_5,-0.6482
2026-04-20 00:23:00,signal_5,-0.5829
2026-04-20 00:24:00,signal_5,-0.3291
2026-04-20 00:25:00,signal_5,-0.0474
2026-04-20 00:26:00,signal_5,0.2362
2026-04-20 00:27:00,signal_5,0.4415
2026-04-20 00:28:00,signal_5,0.7084
2026-04-20 00:29:00,signal_5,0.7476
2026-04-20 00:30:00,signal_5,0.9830
2026-04-20 00:31:00,signal_5,0.9001
2026-04-20 00:32:00,signal_5,0.9908
2026-04-20 00:33:00,signal_5,0.8376
2026-04-20 00:34:00,signal_5,0.8078
2026-04-20 00:35:00,signal_5,0.5328
2026-04-20 00:36:00,signal_5,0.3895
2026-04-20 00:37:00,signal_5,0.1599
2026-04-20 00:38:00,signal_5,-0.0217
2026-04-20 00:39:00,signal_5,-0.3275
2026-04-20 00:40:00,signal_5,-0.5633
2026-04-20 00:41:00,signal_5,-0.7483
2026-04-20 00:42:00,signal_5,-0.8948
2026-04-20 00:43:00,signal_5,-0.9380
2026-04-20 00:44:00,signal_5,-1.0097
2026-04-20 00:45:00,signal_5,-1.0526
2026-04-20 00:46:00,signal_5,-0.7977
2026-04-20 00:47:00,signal_5,-0.7300
2026-04-20 00:48:00,signal_5,-0.4705
2026-04-20 00:49:00,signal_5,-0.3304
2026-04-20 00:50:00,signal_5,-0.1654
2026-04-20 00:51:00,signal_5,0.1996
2026-04-20 00:52:00,signal_5,0.4197
2026-04-20 00:53:00,signal_5,0.5534
2026-04-20 00:54:00,signal_5,0.8619
2026-04-20 00:55:00,signal_5,0.9336
2026-04-20 00:56:00,signal_5,1.0070
2026-04-20 00:57:00,signal_5,1.0399
2026-04-20 00:58:00,signal_5,0.8632
2026-04-20 00:59:00,signal_5,0.7703
2026-04-20 01:00:00,signal_5,0.7410
2026-04-20 01:01:00,signal_5,0.3978
2026-04-20 01:02:00,signal_5,0.1729
2026-04-20 01:03:00,signal_5,-0.0673
2026-04-20 01:04:00,signal_5,-0.1989
2026-04-20 01:05:00,signal_5,-0.5322
2026-04-20 01:06:00,signal_5,-0.6965
2026-04-20 01:07:00,signal_5,-0.8150
2026-04-20 01:08:00,signal_5,-0.9723
2026-04-20 01:09:00,signal_5,-0.9767
2026-04-20 01:10:00,signal_5,-0.8790
2026-04-20 01:11:00,signal_5,-0.8494
2026-04-20 01:12:00,signal_5,-0.7741
2026-04-20 01:13:00,signal_5,-0.5623
2026-04-20 01:14:00,signal_5,-0.2763
2026-04-20 01:15:00,signal_5,-0.0579
2026-04-20 01:16:00,signal_5,0.0825
2026-04-20 01:17:00,signal_5,0.3617
2026-04-20 01:18:00,signal_5,0.6240
2026-04-20 01:19:00,signal_5,0.7898
2026-04-20 01:20:00,signal_5,0.9962
2026-04-20 01:21:00,signal_5,0.9268
2026-04-20 01:22:00,signal_5,1.0034
2026-04-20 01:23:00,signal_5,0.9704
2026-04-20 01:24:00,signal_5,0.8046
2026-04-20 01:25:00,signal_5,0.6365
2026-04-20 01:26:00,signal_5,0.5558
2026-04-20 01:27:00,signal_5,0.1515
2026-04-20 01:28:00,signal_5,-0.0153
2026-04-20 01:29:00,signal_5,-0.2903
2026-04-20 01:30:00,signal_5,-0.4712
2026-04-20 01:31:00,signal_5,-0.6315
2026-04-20 01:32:00,signal_5,-0.8828
2026-04-20 01:33:00,signal_5,-0.8721
2026-04-20 01:34:00,signal_5,-0.9401
2026-04-20 01:35:00,signal_5,-1.0609
2026-04-20 01:36:00,signal_5,-0.9629
2026-04-20 01:37:00,signal_5,-0.8338
2026-04-20 01:38:00,signal_5,-0.5502
2026-04-20 01:39:00,signal_5,-0.3466
2026-04-20 01:40:00,signal_5,-0.0343
2026-04-20 01:41:00,signal_5,0.1975
2026-04-20 01:42:00,signal_5,0.4039
2026-04-20 01:43:00,signal_5,0.4837
2026-04-20 01:44:00,signal_5,0.6927
2026-04-20 01:45:00,signal_5,0.8588
2026-04-20 01:46:00,signal_5,1.0376
2026-04-20 01:47:00,signal_5,1.0088
2026-04-20 01:48:00,signal_5,0.9800
2026-04-20 01:49:00,signal_5,0.7748
2026-04-20 01:50:00,signal_5,0.7459
2026-04-20 01:51:00,signal_5,0.5084
2026-04-20 01:52:00,signal_5,0.3105
2026-04-20 01:53:00,signal_5,0.0190
2026-04-20 01:54:00,signal_5,-0.2386
2026-04-20 01:55:00,signal_5,-0.5079
2026-04-20 01:56:00,signal_5,-0.6299
2026-04-20 01:57:00,signal_5,-0.7402
2026-04-20 01:58:00,signal_5,-0.8820
2026-04-20 01:59:00,signal_5,-0.9355
2026-04-20 02:00:00,signal_5,-1.0832
2026-04-20 02:01:00,signal_5,-0.8228
2026-04-20 02:02:00,signal_5,-0.7427
2026-04-20 02:03:00,signal_5,-0.7152
2026-04-20 02:04:00,signal_5,-0.4216
2026-04-20 02:05:00,signal_5,-0.2259
2026-04-20 02:06:00,signal_5,0.1297
2026-04-20 02:07:00,signal_5,0.3386
2026-04-20 02:08:00,signal_5,0.5149
2026-04-20 02:09:00,signal_5,0.6723
2026-04-20 02:10:00,signal_5,0.8095
2026-04-20 02:11:00,signal_5,1.0622
2026-04-20 02:12:00,signal_5,0.9808
2026-04-20 02:13:00,signal_5,0.8694
2026-04-20 02:14:00,signal_5,0.9426
2026-04-20 02:15:00,signal_5,0.7315
2026-04-20 02:16:00,signal_5,0.5032
2026-04-20 02:17:00,signal_5,0.3086
2026-04-20 02:18:00,signal_5,0.0863
2026-04-20 02:19:00,signal_5,-0.2638
2026-04-20 02:20:00,signal_5,-0.5196
2026-04-20 02:21:00,signal_5,-0.5505
2026-04-20 02:22:00,signal_5,-0.8980
2026-04-20 02:23:00,signal_5,-0.9422
2026-04-20 02:24:00,signal_5,-1.0801
2026-04-20 02:25:00,signal_5,-1.0408
2026-04-20 02:26:00,signal_5,-0.8553
2026-04-20 02:27:00,signal_5,-0.8845
2026-04-20 02:28:00,signal_5,-0.7171
2026-04-20 02:29:00,signal_5,-0.4617
2026-04-20 02:30:00,signal_5,-0.1791
2026-04-20 02:31:00,signal_5,0.0806
2026-04-20 02:32:00,signal_5,0.3675
2026-04-20 02:33:00,signal_5,0.4624
2026-04-20 02:34:00,signal_5,0.6559
2026-04-20 02:35:00,signal_5,0.8307
2026-04-20 02:36:00,signal_5,0.9221
2026-04-20 02:37:00,signal_5,1.0534
2026-04-20 02:38:00,signal_5,1.0520
2026-04-20 02:39:00,signal_5,0.8293
2026-04-20 02:40:00,signal_5,0.8210
2026-04-20 02:41:00,signal_5,0.5670
2026-04-20 02:42:00,signal_5,0.3534
2026-04-20 02:43:00,signal_5,0.0799
2026-04-20 02:44:00,signal_5,-0.0905
2026-04-20 02:45:00,signal_5,-0.4718
2026-04-20 02:46:00,signal_5,-0.6021
2026-04-20 02:47:00,signal_5,-0.8658
2026-04-20 02:48:00,signal_5,-0.9390
2026-04-20 02:49:00,signal_5,-0.9580
2026-04-20 02:50:00,signal_5,-1.0017
2026-04-20 02:51:00,signal_5,-0.9245
2026-04-20 02:52:00,signal_5,-0.7498
2026-04-20 02:53:00,signal_5,-0.5951
2026-04-20 02:54:00,signal_5,-0.4577
2026-04-20 02:55:00,signal_5,-0.3233
2026-04-20 02:56:00,signal_5,0.0996
2026-04-20 02:57:00,signal_5,0.2573
2026-04-20 02:58:00,signal_5,0.5570
2026-04-20 02:59:00,signal_5,0.6566
2026-04-20 03:00:00,signal_5,0.9029
2026-04-20 03:01:00,signal_5,0.9311
2026-04-20 03:02:00,signal_5,0.9685
2026-04-20 03:03:00,signal_5,1.0135
2026-04-20 03:04:00,signal_5,0.9627
2026-04-20 03:05:00,signal_5,0.7800
2026-04-20 03:06:00,signal_5,0.6758
2026-04-20 03:07:00,signal_5,0.4336
2026-04-20 03:08:00,signal_5,0.0750
2026-04-20 03:09:00,signal_5,-0.0879
2026-04-20 03:10:00,signal_5,-0.3997
2026-04-20 03:11:00,signal_5,-0.6632
2026-04-20 03:12:00,signal_5,-0.8087
2026-04-20 03:13:00,signal_5,-0.9668
2026-04-20 03:14:00,signal_5,-1.0135
2026-04-20 03:15:00,signal_5,-0.9919
2026-04-20 03:16:00,signal_5,-0.9709
2026-04-20 03:17:00,signal_5,-0.8523
2026-04-20 03:18:00,signal_5,-0.6233
2026-04-20 03:19:00,signal_5,-0.5059
2026-04-20 03:20:00,signal_5,-0.3342
2026-04-20 03:21:00,signal_5,-0.0254
2026-04-20 03:22:00,signal_5,0.1831
2026-04-20 03:23:00,signal_5,0.3836
2026-04-20 03:24:00,signal_5,0.6520
2026-04-20 03:25:00,signal_5,0.8158
2026-04-20 03:26:00,signal_5,0.9308
2026-04-20 03:27:00,signal_5,0.9374
2026-04-20 03:28:00,signal_5,1.0335
2026-04-20 03:29:00,signal_5,0.9085
2026-04-20 03:30:00,signal_5,0.7585
2026-04-20 03:31:00,signal_5,0.5713
2026-04-20 03:32:00,signal_5,0.3165
2026-04-20 03:33:00,signal_5,0.2104
2026-04-20 03:34:00,signal_5,-0.1650
2026-04-20 03:35:00,signal_5,-0.3976
2026-04-20 03:36:00,signal_5,-0.6351
2026-04-20 03:37:00,signal_5,-0.7544
2026-04-20 03:38:00,signal_5,-0.9150
2026-04-20 03:39:00,signal_5,-1.0605
2026-04-20 03:40:00,signal_5,-0.9470
2026-04-20 03:41:00,signal_5,-0.8772
2026-04-20 03:42:00,signal_5,-0.7677
2026-04-20 03:43:00,signal_5,-0.7911
2026-04-20 03:44:00,signal_5,-0.4585
2026-04-20 03:45:00,signal_5,-0.2176
2026-04-20 03:46:00,signal_5,-0.0616
2026-04-20 03:47:00,signal_5,0.1409
2026-04-20 03:48:00,signal_5,0.4669
2026-04-20 03:49:00,signal_5,0.6337
2026-04-20 03:50:00,signal_5,0.7446
2026-04-20 03:51:00,signal_5,0.8501
2026-04-20 03:52:00,signal_5,0.9328
2026-04-20 03:53:00,signal_5,0.9830
2026-04-20 03:54:00,signal_5,0.9436
2026-04-20 03:55:00,signal_5,0.7120
2026-04-20 03:56:00,signal_5,0.5819
2026-04-20 03:57:00,signal_5,0.4624
2026-04-20 03:58:00,signal_5,0.2330
2026-04-20 03:59:00,signal_5,-0.1433
2026-04-20 04:00:00,signal_5,-0.3189
2026-04-20 04:01:00,signal_5,-0.6116
2026-04-20 04:02:00,signal_5,-0.6798
2026-04-20 04:03:00,signal_5,-0.8895
2026-04-20 04:04:00,signal_5,-1.0102
2026-04-20 04:05:00,signal_5,-0.9776
2026-04-20 04:06:00,signal_5,-0.9937
2026-04-20 04:07:00,signal_5,-0.9643
2026-04-20 04:08:00,signal_5,-0.6923
2026-04-20 04:09:00,signal_5,-0.6099
2026-04-20 04:10:00,signal_5,-0.3401
2026-04-20 04:11:00,signal_5,-0.1138
2026-04-20 04:12:00,signal_5,0.2056
2026-04-20 04:13:00,signal_5,0.4486
2026-04-20 04:14:00,signal_5,0.6929
2026-04-20 04:15:00,signal_5,0.7828
2026-04-20 04:16:00,signal_5,0.8356
2026-04-20 04:17:00,signal_5,1.0373
2026-04-20 04:18:00,signal_5,0.9281
2026-04-20 04:19:00,signal_5,0.9860
2026-04-20 04:20:00,signal_5,0.7396
2026-04-20 04:21:00,signal_5,0.6238
2026-04-20 04:22:00,signal_5,0.4975
2026-04-20 04:23:00,signal_5,0.2244
2026-04-20 04:24:00,signal_5,0.0535
2026-04-20 04:25:00,signal_5,-0.3247
2026-04-20 04:26:00,signal_5,-0.4429
2026-04-20 04:27:00,signal_5,-0.7413
2026-04-20 04:28:00,signal_5,-0.9287
2026-04-20 04:29:00,signal_5,-0.8899
2026-04-20 04:30:00,signal_5,-0.9949
2026-04-20 04:31:00,signal_5,-0.8989
2026-04-20 04:32:00,signal_5,-0.8259
2026-04-20 04:33:00,signal_5,-0.7195
2026-04-20 04:34:00,signal_5,-0.5857
2026-04-20 04:35:00,signal_5,-0.3077
2026-04-20 04:36:00,signal_5,-0.1842
2026-04-20 04:37:00,signal_5,0.0522
2026-04-20 04:38:00,signal_5,0.3471
2026-04-20 04:39:00,signal_5,0.6147
2026-04-20 04:40:00,signal_5,0.7187
2026-04-20 04:41:00,signal_5,0.8689
2026-04-20 04:42:00,signal_5,1.0467
2026-04-20 04:43:00,signal_5,0.9440
2026-04-20 04:44:00,signal_5,0.8754
2026-04-20 04:45:00,signal_5,0.8942
2026-04-20 04:46:00,signal_5,0.7177
2026-04-20 04:47:00,signal_5,0.4558
2026-04-20 04:48:00,signal_5,0.3295
2026-04-20 04:49:00,signal_5,0.0149
2026-04-20 04:50:00,signal_5,-0.1939
2026-04-20 04:51:00,signal_5,-0.4123
2026-04-20 04:52:00,signal_5,-0.7349
2026-04-20 04:53:00,signal_5,-0.8074
2026-04-20 04:54:00,signal_5,-1.0440
2026-04-20 04:55:00,signal_5,-1.0190
2026-04-20 04:56:00,signal_5,-0.9718
2026-04-20 04:57:00,signal_5,-0.9994
2026-04-20 04:58:00,signal_5,-0.8511
2026-04-20 04:59:00,signal_5,-0.5940
2026-04-20 05:00:00,signal_5,-0.2980
2026-04-20 05:01:00,signal_5,-0.0958
2026-04-20 05:02:00,signal_5,0.0723
2026-04-20 05:03:00,signal_5,0.3785
2026-04-20 05:04:00,signal_5,0.5623
2026-04-20 05:05:00,signal_5,0.8365
2026-04-20 05:06:00,signal_5,0.9487
2026-04-20 05:07:00,signal_5,0.9956
2026-04-20 05:08:00,signal_5,0.9507
2026-04-20 05:09:00,signal_5,0.8831
2026-04-20 05:10:00,signal_5,0.8860
2026-04-20 05:11:00,signal_5,0.6367
2026-04-20 05:12:00,signal_5,0.4514
2026-04-20 05:13:00,signal_5,0.1935
2026-04-20 05:14:00,signal_5,0.0424
2026-04-20 05:15:00,signal_5,-0.1669
2026-04-20 05:16:00,signal_5,-0.4549
2026-04-20 05:17:00,signal_5,-0.5688
2026-04-20 05:18:00,signal_5,-0.7252
2026-04-20 05:19:00,signal_5,-0.8782
2026-04-20 05:20:00,signal_5,-0.9600
2026-04-20 05:21:00,signal_5,-0.9355
2026-04-20 05:22:00,signal_5,-0.9972
2026-04-20 05:23:00,signal_5,-0.7148
2026-04-20 05:24:00,signal_5,-0.7053
2026-04-20 05:25:00,signal_5,-0.4879
2026-04-20 05:26:00,signal_5,-0.2316
2026-04-20 05:27:00,signal_5,0.1026
2026-04-20 05:28:00,signal_5,0.3275
2026-04-20 05:29:00,signal_5,0.5508
2026-04-20 05:30:00,signal_5,0.6950
2026-04-20 05:31:00,signal_5,0.7848
2026-04-20 05:32:00,signal_5,1.0018
2026-04-20 05:33:00,signal_5,0.9198
2026-04-20 05:34:00,signal_5,0.8751
2026-04-20 05:35:00,signal_5,0.9676
2026-04-20 05:36:00,signal_5,0.6708
2026-04-20 05:37:00,signal_5,0.5460
2026-04-20 05:38:00,signal_5,0.3603
2026-04-20 05:39:00,signal_5,0.1064
2026-04-20 05:40:00,signal_5,-0.1872
2026-04-20 05:41:00,signal_5,-0.3888
2026-04-20 05:42:00,signal_5,-0.5519
2026-04-20 05:43:00,signal_5,-0.8607
2026-04-20 05:44:00,signal_5,-0.9339
2026-04-20 05:45:00,signal_5,-0.9371
2026-04-20 05:46:00,signal_5,-0.9286
2026-04-20 05:47:00,signal_5,-0.9376
2026-04-20 05:48:00,signal_5,-0.7458
2026-04-20 05:49:00,signal_5,-0.5779
2026-04-20 05:50:00,signal_5,-0.3503
2026-04-20 05:51:00,signal_5,-0.1211
2026-04-20 05:52:00,signal_5,0.0821
2026-04-20 05:53:00,signal_5,0.1819
2026-04-20 05:54:00,signal_5,0.4487
2026-04-20 05:55:00,signal_5,0.6702
2026-04-20 05:56:00,signal_5,0.7771
2026-04-20 05:57:00,signal_5,0.9352
2026-04-20 05:58:00,signal_5,1.0121
2026-04-20 05:59:00,signal_5,1.0107
2026-04-20 06:00:00,signal_5,0.9033
2026-04-20 06:01:00,signal_5,0.8046
2026-04-20 06:02:00,signal_5,0.5096
2026-04-20 06:03:00,signal_5,0.2672
2026-04-20 06:04:00,signal_5,0.0327
2026-04-20 06:05:00,signal_5,-0.1089
2026-04-20 06:06:00,signal_5,-0.2841
2026-04-20 06:07:00,signal_5,-0.6316
2026-04-20 06:08:00,signal_5,-0.6958
2026-04-20 06:09:00,signal_5,-0.8365
2026-04-20 06:10:00,signal_5,-0.9315
2026-04-20 06:11:00,signal_5,-1.0848
2026-04-20 06:12:00,signal_5,-0.9743
2026-04-20 06:13:00,signal_5,-0.8163
2026-04-20 06:14:00,signal_5,-0.6053
2026-04-20 06:15:00,signal_5,-0.4181
2026-04-20 06:16:00,signal_5,-0.3240
2026-04-20 06:17:00,signal_5,-0.0053
2026-04-20 06:18:00,signal_5,0.2620
2026-04-20 06:19:00,signal_5,0.5183
2026-04-20 06:20:00,signal_5,0.6645
2026-04-20 06:21:00,signal_5,0.9247
2026-04-20 06:22:00,signal_5,0.9672
2026-04-20 06:23:00,signal_5,1.0771
2026-04-20 06:24:00,signal_5,0.9606
2026-04-20 06:25:00,signal_5,0.8879
2026-04-20 06:26:00,signal_5,0.7856
2026-04-20 06:27:00,signal_5,0.5326
2026-04-20 06:28:00,signal_5,0.3386
2026-04-20 06:29:00,signal_5,0.1893
2026-04-20 06:30:00,signal_5,-0.2010
2026-04-20 06:31:00,signal_5,-0.3302
2026-04-20 06:32:00,signal_5,-0.5645
2026-04-20 06:33:00,signal_5,-0.7357
2026-04-20 06:34:00,signal_5,-0.8736
2026-04-20 06:35:00,signal_5,-0.8819
2026-04-20 06:36:00,signal_5,-0.9572
2026-04-20 06:37:00,signal_5,-0.8859
2026-04-20 06:38:00,signal_5,-0.7679
2026-04-20 06:39:00,signal_5,-0.6806
2026-04-20 06:40:00,signal_5,-0.5225
2026-04-20 06:41:00,signal_5,-0.3392
2026-04-20 06:42:00,signal_5,0.0486
2026-04-20 06:43:00,signal_5,0.2105
2026-04-20 06:44:00,signal_5,0.4505
2026-04-20 06:45:00,signal_5,0.6786
2026-04-20 06:46:00,signal_5,0.8884
2026-04-20 06:47:00,signal_5,0.9473
2026-04-20 06:48:00,signal_5,0.9789
2026-04-20 06:49:00,signal_5,0.9842
2026-04-20 06:50:00,signal_5,0.8800
2026-04-20 06:51:00,signal_5,0.7503
2026-04-20 06:52:00,signal_5,0.6086
2026-04-20 06:53:00,signal_5,0.4844
2026-04-20 06:54:00,signal_5,0.1101
2026-04-20 06:55:00,signal_5,-0.0928
2026-04-20 06:56:00,signal_5,-0.2779
2026-04-20 06:57:00,signal_5,-0.5420
2026-04-20 06:58:00,signal_5,-0.8227
2026-04-20 06:59:00,signal_5,-0.9181
2026-04-20 07:00:00,signal_5,-1.0198
2026-04-20 07:01:00,signal_5,-1.0614
2026-04-20 07:02:00,signal_5,-0.9719
2026-04-20 07:03:00,signal_5,-0.8028
2026-04-20 07:04:00,signal_5,-0.8130
2026-04-20 07:05:00,signal_5,-0.5959
2026-04-20 07:06:00,signal_5,-0.2645
2026-04-20 07:07:00,signal_5,-0.0159
2026-04-20 07:08:00,signal_5,0.1048
2026-04-20 07:09:00,signal_5,0.3937
2026-04-20 07:10:00,signal_5,0.6757
2026-04-20 07:11:00,signal_5,0.7406
2026-04-20 07:12:00,signal_5,0.9041
2026-04-20 07:13:00,signal_5,1.0241
2026-04-20 07:14:00,signal_5,1.0001
2026-04-20 07:15:00,signal_5,0.9097
2026-04-20 07:16:00,signal_5,0.8940
2026-04-20 07:17:00,signal_5,0.6488
2026-04-20 07:18:00,signal_5,0.4400
2026-04-20 07:19:00,signal_5,0.2202
2026-04-20 07:20:00,signal_5,-0.1264
2026-04-20 07:21:00,signal_5,-0.2592
2026-04-20 07:22:00,signal_5,-0.4938
2026-04-20 07:23:00,signal_5,-0.7341
2026-04-20 07:24:00,signal_5,-0.8644
2026-04-20 07:25:00,signal_5,-0.9482
2026-04-20 07:26:00,signal_5,-0.9567
2026-04-20 07:27:00,signal_5,-0.9284
2026-04-20 07:28:00,signal_5,-0.9605
2026-04-20 07:29:00,signal_5,-0.6900
2026-04-20 07:30:00,signal_5,-0.4810
2026-04-20 07:31:00,signal_5,-0.2455
2026-04-20 07:32:00,signal_5,-0.1634
2026-04-20 07:33:00,signal_5,0.1203
2026-04-20 07:34:00,signal_5,0.4025
2026-04-20 07:35:00,signal_5,0.5963
2026-04-20 07:36:00,signal_5,0.8088
2026-04-20 07:37:00,signal_5,0.9837
2026-04-20 07:38:00,signal_5,0.9429
2026-04-20 07:39:00,signal_5,1.0489
2026-04-20 07:40:00,signal_5,0.9771
2026-04-20 07:41:00,signal_5,0.9258
2026-04-20 07:42:00,signal_5,0.6213
2026-04-20 07:43:00,signal_5,0.4346
2026-04-20 07:44:00,signal_5,0.1531
2026-04-20 07:45:00,signal_5,0.0508
2026-04-20 07:46:00,signal_5,-0.1985
2026-04-20 07:47:00,signal_5,-0.4018
2026-04-20 07:48:00,signal_5,-0.7885
2026-04-20 07:49:00,signal_5,-0.8857
2026-04-20 07:50:00,signal_5,-0.9193
2026-04-20 07:51:00,signal_5,-0.9930
2026-04-20 07:52:00,signal_5,-0.9388
2026-04-20 07:53:00,signal_5,-0.8320
2026-04-20 07:54:00,signal_5,-0.8112
2026-04-20 07:55:00,signal_5,-0.5022
2026-04-20 07:56:00,signal_5,-0.3116
2026-04-20 07:57:00,signal_5,-0.1386
2026-04-20 07:58:00,signal_5,0.0656
2026-04-20 07:59:00,signal_5,0.3791
2026-04-20 08:00:00,signal_5,0.6097
2026-04-20 08:01:00,signal_5,0.6764
2026-04-20 08:02:00,signal_5,0.8217
2026-04-20 08:03:00,signal_5,1.0633
2026-04-20 08:04:00,signal_5,0.9288
2026-04-20 08:05:00,signal_5,0.8833
2026-04-20 08:06:00,signal_5,0.8531
2026-04-20 08:07:00,signal_5,0.7541
2026-04-20 08:08:00,signal_5,0.4577
2026-04-20 08:09:00,signal_5,0.2676
2026-04-20 08:10:00,signal_5,-0.0257
2026-04-20 08:11:00,signal_5,-0.2854
2026-04-20 08:12:00,signal_5,-0.4299
2026-04-20 08:13:00,signal_5,-0.7201
2026-04-20 08:14:00,signal_5,-0.8322
2026-04-20 08:15:00,signal_5,-0.8821
2026-04-20 08:16:00,signal_5,-0.9060
2026-04-20 08:17:00,signal_5,-1.0609
2026-04-20 08:18:00,signal_5,-0.8480
2026-04-20 08:19:00,signal_5,-0.7359
2026-04-20 08:20:00,signal_5,-0.5720
2026-04-20 08:21:00,signal_5,-0.3916
2026-04-20 08:22:00,signal_5,-0.1853
2026-04-20 08:23:00,signal_5,0.0260
2026-04-20 08:24:00,signal_5,0.3368
2026-04-20 08:25:00,signal_5,0.6404
2026-04-20 08:26:00,signal_5,0.8298
2026-04-20 08:27:00,signal_5,0.8567
2026-04-20 08:28:00,signal_5,1.0292
2026-04-20 08:29:00,signal_5,1.0363
2026-04-20 08:30:00,signal_5,1.0468
2026-04-20 08:31:00,signal_5,0.8263
2026-04-20 08:32:00,signal_5,0.6268
2026-04-20 08:33:00,signal_5,0.4574
2026-04-20 08:34:00,signal_5,0.3260
2026-04-20 08:35:00,signal_5,0.1120
2026-04-20 08:36:00,signal_5,-0.2206
2026-04-20 08:37:00,signal_5,-0.3704
2026-04-20 08:38:00,signal_5,-0.6475
2026-04-20 08:39:00,signal_5,-0.7999
2026-04-20 08:40:00,signal_5,-0.9437
2026-04-20 08:41:00,signal_5,-0.9413
2026-04-20 08:42:00,signal_5,-1.0297
2026-04-20 08:43:00,signal_5,-0.9168
2026-04-20 08:44:00,signal_5,-0.9011
2026-04-20 08:45:00,signal_5,-0.6384
2026-04-20 08:46:00,signal_5,-0.3330
2026-04-20 08:47:00,signal_5,-0.1312
2026-04-20 08:48:00,signal_5,0.0952
2026-04-20 08:49:00,signal_5,0.2011
2026-04-20 08:50:00,signal_5,0.5129
2026-04-20 08:51:00,signal_5,0.7944
2026-04-20 08:52:00,signal_5,0.9321
2026-04-20 08:53:00,signal_5,0.9411
2026-04-20 08:54:00,signal_5,1.0271
2026-04-20 08:55:00,signal_5,1.0550
2026-04-20 08:56:00,signal_5,0.8179
2026-04-20 08:57:00,signal_5,0.7552
2026-04-20 08:58:00,signal_5,0.5602
2026-04-20 08:59:00,signal_5,0.2891
2026-04-20 09:00:00,signal_5,0.0492
2026-04-20 09:01:00,signal_5,-0.2421
2026-04-20 09:02:00,signal_5,-0.3410
2026-04-20 09:03:00,signal_5,-0.5748
2026-04-20 09:04:00,signal_5,-0.7573
2026-04-20 09:05:00,signal_5,-0.8949
2026-04-20 09:06:00,signal_5,-0.9527
2026-04-20 09:07:00,signal_5,-0.9831
2026-04-20 09:08:00,signal_5,-0.8565
2026-04-20 09:09:00,signal_5,-0.7682
2026-04-20 09:10:00,signal_5,-0.7583
2026-04-20 09:11:00,signal_5,-0.5412
2026-04-20 09:12:00,signal_5,-0.1331
2026-04-20 09:13:00,signal_5,0.1016
2026-04-20 09:14:00,signal_5,0.3123
2026-04-20 09:15:00,signal_5,0.5450
2026-04-20 09:16:00,signal_5,0.7387
2026-04-20 09:17:00,signal_5,0.7668
2026-04-20 09:18:00,signal_5,0.9200
2026-04-20 09:19:00,signal_5,1.0322
2026-04-20 09:20:00,signal_5,0.9225
2026-04-20 09:21:00,signal_5,0.9402
2026-04-20 09:22:00,signal_5,0.7622
2026-04-20 09:23:00,signal_5,0.5480
2026-04-20 09:24:00,signal_5,0.2683
2026-04-20 09:25:00,signal_5,0.0844
2026-04-20 09:26:00,signal_5,-0.0678
2026-04-20 09:27:00,signal_5,-0.3711
2026-04-20 09:28:00,signal_5,-0.5570
2026-04-20 09:29:00,signal_5,-0.7269
2026-04-20 09:30:00,signal_5,-0.9562
2026-04-20 09:31:00,signal_5,-1.0007
2026-04-20 09:32:00,signal_5,-0.9133
2026-04-20 09:33:00,signal_5,-1.0392
2026-04-20 09:34:00,signal_5,-0.8164
2026-04-20 09:35:00,signal_5,-0.5941
2026-04-20 09:36:00,signal_5,-0.5247
2026-04-20 09:37:00,signal_5,-0.3317
2026-04-20 09:38:00,signal_5,-0.0200
